time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ma_acc_x,ma_acc_y,ma_acc_z,ma_gyro_x,ma_gyro_y,ma_gyro_z
1686018384.2705522,0.18,-0.94,0.43,-11.38,7.1,-0.93,0.14999999999999997,-0.9339999999999998,0.461,-10.751999999999999,-0.20500000000000007,-2.79
1686018384.292643,0.13,-0.91,0.47,-22.65,9.2,0.63,0.15,-0.9329999999999998,0.46299999999999997,-11.996,0.759,-2.5450000000000004
1686018384.31769,0.11,-0.92,0.37,-25.1,9.46,-5.37,0.14400000000000004,-0.9309999999999998,0.43100000000000005,-13.931999999999999,1.4120000000000001,-3.1500000000000004
1686018384.3407102,0.19,-0.95,0.4,-28.27,-3.19,-8.98,0.14700000000000002,-0.9309999999999998,0.4240000000000001,-16.216,1.4209999999999998,-3.78
1686018384.3634934,0.19,-0.95,0.35,-25.64,1.95,-7.53,0.151,-0.9329999999999998,0.41400000000000003,-18.124000000000002,1.8579999999999999,-4.276000000000001
1686018384.3876493,0.18,-0.95,0.4,-24.89,6.57,-4.23,0.15899999999999997,-0.9359999999999999,0.40499999999999997,-19.124000000000002,3.171,-4.301
1686018384.4105437,0.14,-0.96,0.34,-30.39,6.62,-4.09,0.15699999999999997,-0.9390000000000001,0.396,-20.355,3.6099999999999994,-4.321000000000001
1686018384.4335263,0.16,-0.95,0.39,-30.63,-1.25,-7.94,0.15699999999999997,-0.9399999999999998,0.392,-22.252999999999997,3.25,-4.676
1686018384.5276225,0.15,-0.98,0.29,-15.88,4.41,-6.3,0.172,-0.969,0.344,-26.004,1.7380000000000002,-6.790000000000001
1686018384.5505466,0.18,-0.97,0.32,-13.31,-2.17,-9.29,0.17099999999999999,-0.9710000000000001,0.341,-24.824999999999996,0.575,-7.1819999999999995
1686018384.5735152,0.2,-0.99,0.36,-17.74,-5.01,-7.31,0.173,-0.9750000000000002,0.33699999999999997,-23.772,0.39299999999999996,-7.014999999999999
1686018384.5977137,0.19,-0.99,0.26,-16.71,0.47,-7.68,0.179,-0.982,0.316,-22.879,0.24500000000000002,-7.029999999999999
1686018384.6204922,0.19,-0.99,0.26,-8.71,1.28,-6.29,0.182,-0.986,0.30300000000000005,-21.261000000000003,-0.284,-7.236
1686018384.6426485,0.2,-0.97,0.3,-9.85,-3.62,-5.76,0.186,-0.9860000000000001,0.29799999999999993,-19.207,-1.3079999999999998,-7.4030000000000005
1686018384.6676154,0.25,-1.0,0.27,-12.41,-3.44,-2.92,0.19499999999999998,-0.985,0.291,-17.384999999999998,-1.5270000000000001,-6.901000000000001
1686018384.6905656,0.21,-0.98,0.25,-2.81,5.28,1.77,0.20099999999999998,-0.9850000000000001,0.28700000000000003,-14.301999999999998,-0.363,-5.726
1686018384.7135289,0.16,-0.95,0.39,-17.43,-3.19,1.04,0.202,-0.982,0.29700000000000004,-13.616,-0.569,-4.738999999999999
1686018384.7376335,0.19,-0.99,0.23,-17.89,2.92,-6.75,0.20099999999999998,-0.984,0.276,-13.274000000000001,-0.30700000000000005,-4.949
1686018384.760513,0.18,-1.0,0.18,-5.95,-0.8,-9.47,0.19999999999999998,-0.985,0.267,-12.281,-0.8280000000000001,-5.266
1686018384.7826357,0.25,-1.01,0.29,-4.77,-14.54,-7.76,0.20599999999999996,-0.9869999999999999,0.27,-11.427,-2.065,-5.113
1686018384.8076093,0.27,-1.02,0.27,0.8,-3.29,-0.15,0.22000000000000003,-0.9949999999999999,0.265,-9.573000000000002,-1.893,-4.397
1686018384.8305678,0.16,-0.99,0.28,-2.47,2.18,3.56,0.211,-0.9949999999999999,0.26399999999999996,-8.149,-1.722,-3.2729999999999997
1686018384.853448,0.16,-0.98,0.28,-6.33,2.65,-1.11,0.202,-0.993,0.265,-7.911,-1.585,-2.755
1686018384.877562,0.22,-1.0,0.25,-4.14,4.0,-3.38,0.20800000000000002,-1.0,0.251,-7.340000000000001,-0.8229999999999998,-2.5169999999999995
1686018384.9005191,0.21,-1.0,0.28,-3.71,0.5,-1.08,0.211,-1.001,0.255,-6.469999999999999,-0.4289999999999997,-2.3329999999999997
1686018384.9226544,0.2,-1.0,0.26,-4.39,-0.98,-0.92,0.21199999999999997,-1.002,0.258,-6.628,-1.055,-2.6019999999999994
1686018384.9475937,0.22,-1.0,0.25,-3.53,-2.54,-1.47,0.21200000000000002,-1.001,0.26000000000000006,-5.238,-0.9899999999999999,-2.8529999999999993
1686018384.9705153,0.22,-1.0,0.24,-3.11,-1.1,-0.03,0.20800000000000002,-0.999,0.26000000000000006,-3.7600000000000002,-1.392,-2.181
1686018384.9926026,0.21,-0.99,0.27,-3.14,1.13,0.26,0.202,-0.9959999999999999,0.26,-3.479,-1.1989999999999998,-1.208
1686018385.0175726,0.21,-1.0,0.26,-5.61,-0.95,1.05,0.21200000000000002,-0.999,0.257,-3.563,0.16000000000000003,-0.32700000000000007
1686018385.0403945,0.21,-1.0,0.24,-5.01,-0.77,0.51,0.21200000000000002,-0.999,0.25600000000000006,-4.144,0.4119999999999999,-0.261
1686018385.063439,0.2,-1.0,0.22,-2.14,-0.41,0.09,0.21000000000000002,-0.999,0.25300000000000006,-4.111,0.153,-0.6080000000000001
1686018385.0875397,0.2,-1.0,0.27,-3.04,-3.02,0.24,0.21000000000000002,-0.998,0.253,-3.782,-0.41400000000000003,-0.47300000000000003
1686018385.1105325,0.21,-0.99,0.25,-3.85,-1.19,-1.25,0.21000000000000002,-0.9970000000000001,0.254,-3.753,-0.933,-0.25999999999999995
1686018385.1335692,0.22,-1.0,0.27,-4.0,2.21,-0.74,0.21000000000000002,-0.9970000000000001,0.256,-3.782,-0.762,-0.22599999999999998
1686018385.1577237,0.21,-1.01,0.22,-4.99,2.32,0.75,0.209,-1.0,0.25,-3.842,-0.43200000000000005,-0.05899999999999998
1686018385.1805992,0.21,-1.01,0.24,-2.08,1.41,1.55,0.209,-1.001,0.24700000000000005,-3.697,-0.037000000000000074,0.24300000000000002
1686018385.2034516,0.2,-0.99,0.25,-3.28,-1.41,1.22,0.20800000000000002,-1.0,0.246,-3.714,-0.06799999999999992,0.36800000000000005
1686018385.2275443,0.22,-1.0,0.22,-3.77,-2.29,-0.59,0.21000000000000002,-1.0,0.24500000000000002,-3.777,-0.41,0.28300000000000003
1686018385.250578,0.23,-1.01,0.22,-2.75,0.39,2.24,0.21200000000000002,-1.002,0.24000000000000005,-3.4910000000000005,-0.2760000000000001,0.402
1686018385.272683,0.2,-0.99,0.23,-0.84,1.34,2.59,0.21200000000000002,-1.001,0.236,-3.0740000000000003,-0.06500000000000002,0.61
1686018385.3677251,0.2,-1.01,0.24,-11.25,6.06,1.64,0.207,-1.001,0.242,-4.767999999999999,1.3189999999999997,1.504
1686018385.437651,0.17,-1.0,0.22,-19.25,-7.08,1.97,0.19599999999999998,-1.002,0.24200000000000005,-8.876,1.137,1.7730000000000001
1686018385.4604928,0.21,-1.01,0.2,-24.98,-4.9,1.31,0.19699999999999998,-1.004,0.23900000000000002,-10.997000000000002,0.8760000000000001,1.9629999999999999
1686018385.4835062,0.21,-1.01,0.23,-26.45,-2.11,2.23,0.19799999999999998,-1.005,0.23900000000000002,-13.366999999999999,0.6260000000000001,1.9619999999999997
1686018385.5075881,0.19,-1.0,0.2,-36.71,-4.62,3.16,0.19599999999999998,-1.006,0.223,-16.954,0.029999999999999805,2.019
1686018385.5305939,0.19,-1.01,0.11,-35.56,-4.42,1.53,0.195,-1.005,0.211,-20.242,-0.35500000000000015,2.005
1686018385.5528712,0.21,-1.02,0.14,-34.87,-10.57,2.77,0.196,-1.0059999999999998,0.20099999999999998,-23.269000000000002,-1.4010000000000002,2.04
1686018385.5777671,0.16,-1.02,0.12,-35.2,-11.2,-1.65,0.18999999999999997,-1.0079999999999998,0.17800000000000002,-25.645,-3.1260000000000003,1.7200000000000002
1686018385.6006494,0.21,-1.03,0.07,-34.08,-13.7,-4.57,0.19299999999999998,-1.0109999999999997,0.163,-27.927999999999997,-5.101999999999999,1.099
1686018385.6227767,0.24,-1.05,0.08,-24.23,-6.11,-0.14,0.19999999999999998,-1.0159999999999998,0.14900000000000005,-28.608000000000004,-5.886,0.7809999999999999
1686018385.6817431,0.19,-1.02,0.07,-0.96,3.53,-2.02,0.197,-1.0239999999999998,0.1,-26.485999999999997,-4.973999999999999,0.2639999999999999
1686018385.7517629,0.23,-1.02,0.03,31.07,15.7,5.77,0.21400000000000002,-1.0309999999999997,0.05,-16.737000000000002,-1.8009999999999995,0.025
1686018386.0317652,0.15,-0.83,0.6,89.1,-7.01,4.23,0.10799999999999998,-0.89,0.535,107.992,11.088,19.735999999999997
1686018386.0676167,0.1,-0.84,0.65,54.0,4.78,12.26,0.11100000000000002,-0.852,0.5890000000000001,110.285,9.995999999999999,20.384999999999998
1686018386.1376598,0.17,-0.67,0.62,108.59,15.02,31.65,0.12599999999999997,-0.804,0.583,97.652,-3.3329999999999997,21.053000000000004
1686018386.2417336,0.05,-0.65,0.77,114.65,33.34,7.43,0.10100000000000002,-0.7180000000000001,0.682,83.91499999999999,0.9639999999999997,20.970999999999997
1686018386.3117275,-0.0,-0.4,0.98,75.41,-54.6,30.18,0.049000000000000016,-0.6050000000000001,0.8109999999999999,87.788,-8.564,23.906
1686018386.451713,0.2,-0.29,0.93,81.74,8.35,29.8,0.092,-0.413,0.943,93.43299999999999,-29.606,27.673000000000002
1686018386.5217085,0.03,-0.15,0.98,113.86,31.77,32.68,0.16,-0.291,0.9369999999999999,98.837,-24.194999999999997,27.088
1686018386.7117858,0.06,0.2,1.05,48.02,-29.82,-5.34,0.06600000000000002,0.053000000000000005,0.9990000000000002,88.454,2.5,20.966
1686018386.7817113,0.18,0.13,1.0,23.73,-49.16,14.48,0.081,0.125,1.003,73.631,-3.035999999999999,15.585999999999999
1686018386.817667,0.19,0.12,0.94,14.66,-37.41,8.14,0.10200000000000002,0.13999999999999999,0.9880000000000001,63.839999999999996,-8.648,13.374
1686018386.840651,0.12,0.16,0.97,22.99,-40.18,23.25,0.10900000000000003,0.14200000000000002,0.974,54.753,-15.843,12.431000000000001
1686018386.8635852,0.18,0.18,0.96,8.38,-8.83,-1.04,0.126,0.14499999999999996,0.9780000000000001,43.565,-18.724,10.660999999999998
1686018386.9577088,0.21,0.17,0.99,20.26,-10.6,-6.81,0.189,0.15999999999999998,0.9720000000000001,17.701,-22.488,1.8910000000000005
1686018386.9805682,0.22,0.23,1.0,12.53,-15.43,-2.09,0.193,0.16999999999999998,0.9720000000000001,14.151999999999997,-21.049,2.216
1686018387.0035417,0.24,0.21,0.93,9.62,-20.47,-3.34,0.2,0.178,0.969,13.906,-19.643,2.8280000000000003
1686018387.0277026,0.22,0.21,0.95,19.38,-23.82,-2.59,0.213,0.193,0.9649999999999999,13.471,-17.108999999999998,1.1210000000000004
1686018387.0506454,0.23,0.14,0.97,15.2,-26.41,11.47,0.21800000000000003,0.189,0.966,13.525,-16.008999999999997,1.4540000000000004
1686018387.073581,0.29,0.18,0.91,7.62,-12.96,17.02,0.23000000000000004,0.188,0.96,11.988000000000001,-13.287,0.8310000000000001
1686018387.0977135,0.27,0.24,0.94,28.47,-18.3,16.35,0.244,0.202,0.951,13.997000000000003,-14.234,2.5700000000000003
1686018387.1206431,0.3,0.16,0.89,36.24,-15.83,3.38,0.253,0.201,0.942,16.919,-15.554000000000002,3.2730000000000006
1686018387.1435678,0.4,0.19,0.8,65.89,-14.39,-2.27,0.27199999999999996,0.20299999999999999,0.923,22.574,-16.274,2.717
1686018387.2016435,0.3,0.39,0.96,87.01,-34.92,7.46,0.281,0.246,0.923,38.65599999999999,-21.497000000000003,6.903999999999999
1686018387.3076458,0.31,0.49,0.86,65.28,-11.28,-16.45,0.286,0.3590000000000001,0.852,71.206,-25.538,1.2550000000000001
1686018387.3306859,0.32,0.56,0.82,37.25,20.66,-26.45,0.288,0.3990000000000001,0.8450000000000001,74.16900000000001,-22.176000000000002,-3.092
1686018387.3535662,0.35,0.48,0.8,15.08,38.03,-19.17,0.283,0.42800000000000005,0.8450000000000001,72.83000000000001,-16.543,-6.644
1686018387.3776813,0.43,0.98,1.26,-35.19,22.53,-25.41,0.31300000000000006,0.5359999999999999,0.8860000000000001,65.68700000000001,-12.707000000000003,-9.523
1686018387.4007661,0.52,0.39,-0.24,-189.85,-18.39,-55.31,0.335,0.536,0.7659999999999999,40.113,-13.107,-14.826999999999998
1686018387.422721,0.26,0.31,0.68,-17.52,-15.16,2.68,0.34900000000000003,0.541,0.7549999999999999,27.90100000000001,-11.379000000000001,-16.924
1686018387.447715,0.43,0.19,0.78,-13.64,-13.43,24.11,0.367,0.49400000000000005,0.768,17.836000000000002,-9.23,-15.258999999999997
1686018387.4706547,0.35,0.43,0.86,-10.12,17.59,-2.41,0.37000000000000005,0.492,0.776,6.057,-2.235000000000001,-14.078999999999999
1686018387.492843,0.32,0.43,0.81,10.62,29.8,-35.38,0.371,0.48600000000000004,0.7710000000000001,-3.623999999999998,4.473000000000001,-16.592999999999996
1686018387.517692,0.19,0.55,0.92,3.77,14.78,17.31,0.339,0.49400000000000005,0.7969999999999999,-13.431999999999997,8.513,-13.648000000000001
1686018387.5406775,0.26,0.5,0.85,0.77,-0.59,1.67,0.33100000000000007,0.4640000000000001,0.778,-19.883,9.581999999999999,-11.836
1686018387.5635686,0.31,0.43,0.84,-7.7,13.23,-24.18,0.319,0.409,0.736,-24.377999999999997,8.839,-11.608999999999998
1686018387.6576877,0.42,0.66,0.87,-2.69,43.76,-16.59,0.28,0.51,0.868,-2.8579999999999997,18.217999999999996,-7.928
1686018387.680656,0.16,0.15,0.95,-7.47,29.85,0.02,0.264,0.4820000000000001,0.8819999999999999,-2.2409999999999997,22.546,-10.337000000000002
1686018387.7027965,0.2,0.39,0.87,16.68,37.08,-6.5,0.26800000000000007,0.46399999999999997,0.873,0.43900000000000006,24.494999999999997,-10.746000000000002
1686018387.7276707,0.19,0.49,0.89,2.27,64.09,-37.62,0.26,0.4600000000000001,0.877,-0.3959999999999997,27.924,-10.970000000000002
1686018387.7507713,0.06,0.26,0.93,-33.22,74.15,-3.02,0.23499999999999996,0.44299999999999995,0.8859999999999999,-4.095,33.861000000000004,-13.003
1686018387.7735972,0.13,0.39,0.79,-19.04,66.41,-23.41,0.21499999999999994,0.43699999999999994,0.8779999999999999,-6.076,40.56099999999999,-15.511000000000001
1686018387.8676429,0.12,0.31,0.73,-7.26,53.94,-36.51,0.13200000000000003,0.42299999999999993,0.8590000000000002,-5.8020000000000005,53.84400000000001,-20.269
1686018387.8905811,0.06,0.36,0.83,-10.63,78.05,-75.16,0.11800000000000002,0.42000000000000004,0.8550000000000001,-6.596000000000001,57.273,-26.125999999999998
1686018387.9126906,0.08,0.68,0.75,-1.11,72.5,-57.01,0.10800000000000001,0.43600000000000005,0.8380000000000001,-5.960000000000001,61.538,-31.828999999999997
1686018387.937696,-0.16,0.23,0.97,-27.08,58.81,-41.67,0.05099999999999999,0.40700000000000003,0.85,-10.336,63.71099999999999,-35.346
1686018387.9607933,-0.08,0.22,0.91,-9.26,15.5,-24.65,0.03,0.39,0.8619999999999999,-11.489,58.852,-34.049
1686018387.9827354,-0.12,0.37,0.85,5.41,11.56,-18.65,-0.0010000000000000022,0.36100000000000004,0.8559999999999999,-7.626,52.592999999999996,-35.612
1686018388.0075855,-0.1,0.45,0.94,-10.42,27.71,-12.36,-0.036,0.3630000000000001,0.8629999999999999,-6.764,48.723,-34.50699999999999
1686018388.030531,-0.14,0.48,0.95,-35.67,34.99,-24.87,-0.062,0.38,0.885,-10.047,44.112,-34.989
1686018388.0527856,-0.24,0.34,1.0,-17.14,14.65,-7.67,-0.098,0.38299999999999995,0.9119999999999999,-11.791,41.278999999999996,-32.025
1686018388.1928096,-0.08,0.39,0.88,15.31,-31.16,18.33,-0.12799999999999997,0.393,0.915,-6.273999999999999,-3.0649999999999986,-1.5859999999999999
1686018388.2176125,-0.15,0.39,0.88,10.59,-16.09,-4.74,-0.13399999999999995,0.378,0.9029999999999999,-5.756,-5.83,-0.19500000000000117
1686018388.2406454,0.02,0.4,0.87,14.3,-18.03,7.46,-0.10800000000000001,0.384,0.8899999999999999,-3.2840000000000003,-10.404,1.7869999999999997
1686018388.2635744,-0.09,0.43,0.94,13.19,-17.76,13.88,-0.094,0.38700000000000007,0.8919999999999998,1.6020000000000003,-15.678999999999998,5.662
1686018388.287669,0.09,0.5,0.69,19.83,-41.91,4.24,-0.09299999999999999,0.403,0.8579999999999999,5.299,-21.335,6.852999999999999
1686018388.3106225,0.04,0.34,0.89,20.69,-21.14,26.66,-0.06,0.394,0.85,6.773999999999999,-23.496,10.357999999999999
1686018388.3327405,-0.26,0.35,1.04,22.99,-15.38,44.57,-0.071,0.397,0.8659999999999999,8.828,-24.262999999999998,12.913
1686018388.461692,0.04,0.51,0.81,30.9,11.35,34.21,-0.026000000000000006,0.45099999999999996,0.8700000000000001,21.699,-4.154999999999999,22.553
1686018388.531687,-0.07,0.45,0.89,34.42,44.33,38.71,-0.025,0.48199999999999993,0.8700000000000001,26.312,9.331,27.648000000000003
1686018388.5676618,-0.14,0.47,0.84,27.7,45.94,27.73,-0.029000000000000005,0.47000000000000003,0.8560000000000001,27.099,18.116,29.997000000000003
1686018388.8479095,-0.17,0.58,0.82,-73.2,-13.53,14.99,-0.07200000000000001,0.611,0.7459999999999999,28.632000000000005,24.709,16.509999999999998
1686018388.8707771,-0.08,0.55,0.7,6.45,-12.62,-24.96,-0.073,0.6119999999999999,0.7330000000000001,28.175000000000004,25.076999999999998,15.002
1686018388.8928437,-0.12,0.74,0.71,15.4,-14.0,-14.8,-0.07999999999999999,0.633,0.7280000000000001,29.047000000000004,25.1,15.648
1686018388.9178205,-0.01,0.56,0.67,-16.42,-32.24,-25.04,-0.076,0.6200000000000001,0.6900000000000001,25.494999999999997,23.022000000000002,17.073
1686018388.9407325,-0.09,0.67,0.74,3.61,-6.05,-20.81,-0.07500000000000001,0.6380000000000001,0.6910000000000001,20.909000000000002,21.740000000000002,17.386000000000003
1686018388.96362,-0.12,0.69,0.73,-6.83,-8.78,-24.08,-0.085,0.6459999999999999,0.6950000000000001,13.741999999999999,16.175999999999995,12.829000000000002
1686018389.0328083,-0.08,0.7,0.76,15.8,4.03,-21.58,-0.09,0.5940000000000001,0.6669999999999998,-3.4170000000000003,-2.6419999999999995,-7.293999999999999
1686018389.5228643,-0.13,0.61,0.66,10.84,0.47,7.07,-0.13199999999999998,0.611,0.681,-0.9519999999999996,-2.658,6.8069999999999995
1686018389.5477738,-0.1,0.64,0.67,10.65,3.31,6.48,-0.13300000000000003,0.611,0.67,1.465,-0.9739999999999999,7.199
1686018389.5707362,-0.12,0.67,0.67,10.0,-2.33,2.96,-0.133,0.6159999999999999,0.668,1.519,-1.0669999999999997,7.9449999999999985
1686018389.5928333,-0.09,0.72,0.73,11.17,-3.32,9.1,-0.12700000000000003,0.6279999999999999,0.675,3.311,-1.6379999999999995,7.722999999999999
1686018389.6518803,-0.07,0.68,0.74,-1.47,0.38,4.99,-0.098,0.6559999999999999,0.6950000000000001,4.304,-1.7559999999999998,8.346
1686018389.6877322,-0.04,0.63,0.72,-2.92,-3.38,5.64,-0.081,0.666,0.708,4.026,-1.568,8.172
1686018389.8617558,-0.08,0.71,0.7,9.77,8.87,6.77,-0.08499999999999999,0.639,0.689,3.9519999999999995,2.31,6.381
1686018389.9316788,-0.18,0.69,0.62,16.68,0.78,-21.13,-0.10999999999999999,0.6540000000000001,0.6649999999999999,6.685,4.088000000000001,3.3760000000000003
1686018389.9677978,-0.05,0.73,0.71,17.92,-9.19,0.18,-0.10500000000000001,0.6789999999999999,0.67,8.769,3.5070000000000006,2.83
1686018389.99066,-0.1,0.66,0.65,5.65,-4.93,-11.94,-0.10100000000000002,0.6799999999999999,0.6679999999999999,9.056000000000001,2.742000000000001,1.7700000000000002
1686018390.0135944,-0.13,0.64,0.7,47.35,5.79,6.9,-0.099,0.6819999999999999,0.671,13.814000000000002,3.0680000000000005,1.609
1686018390.1527479,-0.02,0.75,0.52,56.74,3.13,15.71,-0.10400000000000001,0.7270000000000001,0.6140000000000001,34.833000000000006,-0.5009999999999999,8.431000000000001
1686018390.3517835,0.03,0.84,0.29,47.37,19.26,-5.19,0.013000000000000001,0.8130000000000001,0.399,75.295,11.789000000000001,16.997999999999998
1686018390.387701,-0.01,0.95,0.32,44.11,39.2,-12.98,0.01,0.853,0.365,74.703,16.247000000000003,12.968
1686018390.7827845,-0.09,0.96,0.07,3.59,-7.73,-8.59,-0.099,0.923,0.099,18.857999999999997,-1.935,-8.032
1686018390.8079176,-0.09,0.93,0.11,1.28,-5.76,-1.91,-0.10400000000000001,0.932,0.097,15.180000000000001,-2.7439999999999998,-6.116
1686018390.8307524,-0.11,0.94,0.08,-0.12,-1.7,1.56,-0.101,0.9289999999999999,0.09099999999999998,12.073,-4.683999999999999,-5.675999999999999
1686018390.853611,-0.1,0.95,0.09,-0.51,-0.59,0.6,-0.10399999999999998,0.9299999999999999,0.092,8.917,-7.984000000000002,-5.4639999999999995
1686018390.9929075,-0.1,0.92,0.1,-8.42,-0.09,-3.7,-0.09799999999999999,0.9259999999999999,0.09999999999999999,-0.556,-2.6849999999999996,-2.129
1686018391.062659,-0.11,0.91,0.1,-8.57,-2.56,-0.33,-0.10400000000000001,0.9120000000000001,0.09999999999999999,-4.112,-2.19,-1.8039999999999998
1686018391.0877118,-0.13,0.91,0.09,-4.68,1.32,2.57,-0.11000000000000001,0.9110000000000001,0.09899999999999999,-4.529,-1.9989999999999999,-1.607
1686018391.110765,-0.12,0.92,0.08,1.2,-2.81,0.23,-0.11200000000000002,0.9109999999999999,0.09599999999999999,-4.201,-1.9959999999999998,-1.5510000000000002
1686018391.1337295,-0.13,0.93,0.08,10.14,-7.08,-2.77,-0.11600000000000002,0.913,0.09399999999999999,-3.158,-2.4299999999999997,-1.7659999999999996
1686018391.202854,-0.12,0.94,0.09,21.76,-1.25,-1.19,-0.119,0.9239999999999998,0.09,2.0870000000000006,-2.731,-1.523
1686018391.2618716,-0.1,0.92,0.1,10.93,2.03,2.15,-0.11200000000000002,0.9279999999999999,0.09299999999999999,7.2509999999999994,-2.3069999999999995,-0.75
1686018391.3578603,-0.12,0.9,0.04,19.8,4.24,1.35,-0.10600000000000001,0.924,0.074,14.728,-0.37300000000000005,0.37400000000000017
1686018391.4979746,-0.1,0.94,0.02,10.9,0.09,-3.2,-0.10899999999999999,0.9179999999999998,0.03200000000000001,17.144,0.029000000000000015,0.199
1686018391.5207784,-0.1,0.95,0.02,3.8,0.89,1.38,-0.10799999999999998,0.9189999999999998,0.030000000000000006,16.838,0.09499999999999997,-0.13800000000000018
1686018391.5429342,-0.12,0.92,0.03,-2.57,-1.29,0.3,-0.10799999999999998,0.9209999999999999,0.029000000000000005,15.533000000000001,-0.07600000000000003,-0.33500000000000013
1686018391.5679047,-0.11,0.94,0.02,-11.46,0.44,-4.45,-0.10500000000000001,0.9279999999999999,0.024,12.907000000000002,-0.516,-1.04
1686018391.6378665,-0.09,0.95,0.03,-44.54,-1.91,-15.89,-0.094,0.9380000000000001,0.020999999999999998,-5.089999999999999,0.33099999999999985,-6.8629999999999995
1686018391.660804,-0.1,0.92,0.05,-55.08,-6.8,-13.73,-0.093,0.9369999999999999,0.023000000000000003,-12.905000000000001,-0.22300000000000014,-7.792
1686018391.682921,-0.09,0.95,0.08,-64.45,-3.17,-14.18,-0.092,0.9380000000000001,0.029000000000000005,-21.443,-0.054000000000000006,-8.992
1686018391.7079139,-0.12,0.94,0.1,-79.14,12.92,-14.09,-0.09199999999999998,0.9389999999999998,0.042,-31.002,1.388,-9.947
1686018391.730839,-0.2,0.94,0.24,-93.35,6.81,-16.0,-0.101,0.938,0.065,-41.427,2.0599999999999996,-11.227
1686018391.7537394,-0.15,0.95,0.22,-113.77,0.96,-19.5,-0.10499999999999998,0.9389999999999998,0.08499999999999999,-53.18399999999999,2.0669999999999997,-13.315000000000001
1686018391.7778676,-0.15,0.89,0.22,-118.77,9.34,-19.34,-0.124,0.9329999999999998,0.122,-64.804,3.13,-15.279000000000002
1686018391.800773,-0.18,0.88,0.34,-130.47,9.47,-21.58,-0.13199999999999998,0.9270000000000002,0.156,-76.705,4.0329999999999995,-16.992
1686018391.822944,-0.18,0.85,0.33,-139.28,7.61,-28.03,-0.141,0.917,0.186,-87.95599999999999,4.335,-17.980999999999998
1686018392.1279166,-0.12,0.2,0.89,-103.94,-14.99,-9.95,-0.172,0.41000000000000003,0.7949999999999999,-159.331,-58.41700000000001,-28.192
1686018392.1508195,-0.11,0.24,1.01,-91.88,-12.05,-11.59,-0.16599999999999998,0.36800000000000005,0.844,-151.06,-56.245000000000005,-25.400999999999996
1686018392.1736994,-0.1,0.16,0.96,-97.22,-25.92,-8.6,-0.14800000000000002,0.31800000000000006,0.8599999999999998,-142.39000000000004,-53.98,-21.947999999999997
1686018392.452895,-0.19,-0.25,1.08,-67.62,11.61,-13.14,-0.099,-0.10600000000000001,0.9950000000000001,-75.88300000000001,15.986,-9.507000000000001
1686018392.7578986,-0.06,-0.58,0.82,-66.98,-6.03,-10.99,-0.06400000000000002,-0.501,0.869,-67.446,-13.825,-11.745999999999999
1686018392.7808352,-0.04,-0.63,0.78,-59.16,-1.13,-6.62,-0.05500000000000001,-0.525,0.8620000000000001,-66.003,-11.997,-10.233999999999998
1686018392.8029056,-0.06,-0.63,0.74,-48.03,4.44,-4.11,-0.05500000000000001,-0.5449999999999999,0.8370000000000001,-63.48899999999999,-8.428,-9.694999999999999
1686018393.1779203,-0.02,-0.78,0.65,7.32,5.94,1.23,-0.013000000000000001,-0.7950000000000002,0.627,-28.984999999999996,-4.431,-3.069
1686018393.2009904,-0.01,-0.82,0.64,-6.03,1.92,-0.54,-0.012,-0.8009999999999999,0.625,-24.119999999999997,-3.9010000000000007,-2.967999999999999
1686018393.2237258,0.0,-0.82,0.64,-6.87,2.8,-1.04,-0.01,-0.805,0.623,-20.009999999999998,-3.8150000000000004,-2.7139999999999995
1686018393.3179052,0.01,-0.83,0.59,0.84,-0.86,0.86,-0.003,-0.817,0.616,-5.680999999999999,-1.105,-0.8079999999999998
1686018393.3408353,0.0,-0.81,0.58,3.37,1.67,1.59,-0.004,-0.8140000000000001,0.617,-2.637,-0.732,-0.21400000000000005
1686018393.363759,0.01,-0.83,0.56,11.92,5.68,1.95,-0.0009999999999999996,-0.817,0.611,-0.06500000000000003,0.7010000000000002,0.396
1686018393.3878946,-0.0,-0.83,0.55,34.48,21.38,5.44,0.003,-0.8240000000000001,0.5900000000000001,3.097,3.068,1.06
1686018393.4579523,-0.02,-0.74,0.56,107.05,36.68,18.41,-0.006,-0.807,0.567,27.862000000000002,8.133000000000001,5.185
1686018393.4808695,-0.03,-0.69,0.68,132.06,38.92,24.29,-0.01,-0.7939999999999999,0.576,41.476,12.052,7.640000000000001
1686018393.5037353,-0.08,-0.64,0.79,130.81,16.45,30.96,-0.019,-0.7749999999999999,0.596,55.062,14.023,10.690999999999999
1686018393.527922,-0.16,-0.6,0.81,123.67,21.02,33.16,-0.051000000000000004,-0.732,0.6460000000000001,67.922,16.557000000000002,13.915000000000001
1686018393.5508597,-0.08,-0.57,0.86,116.2,30.47,27.82,-0.06,-0.7050000000000001,0.679,79.458,19.689999999999998,16.610999999999997
1686018393.5737302,-0.13,-0.51,0.92,105.94,3.07,25.11,-0.073,-0.673,0.7160000000000001,89.715,19.830000000000002,18.963
1686018393.597909,-0.13,-0.46,0.92,98.32,-1.43,21.7,-0.09,-0.607,0.784,98.35499999999999,19.119,20.938
1686018393.620783,-0.12,-0.5,0.72,79.52,-13.26,8.27,-0.1,-0.581,0.799,102.859,15.655000000000001,21.221
